origin_zip,destination_zip,orders,avg_delivery_days,late_delivery_rate,avg_distance_km
14070,88352,1,18.95,0.0,672.52
13568,96075,1,14.75,0.0,1172.29
7135,29700,1,5.92,0.0,747.72
26379,36083,1,11.16,0.0,112.48
15025,96270,1,25.01,0.0,1154.94
29480,66613,1,26.17,0.0,2305.05
1230,16903,1,7.27,0.0,568.89
3426,24415,1,13.16,0.0,362.42
20051,84990,1,5.44,0.0,690.73
36415,38703,1,2.82,0.0,349.74
90230,89665,1,15.39,0.0,297.99
11010,5311,1,3.86,0.0,61.44
25645,3371,1,12.64,0.0,361.44
4782,36520,1,15.82,0.0,496.8
3126,72502,1,12.04,0.0,851.8
4248,13272,1,7.89,0.0,84.3
18130,17880,1,8.41,0.0,484.96
11704,37701,1,7.03,0.0,248.96
13290,6544,1,11.22,0.0,43.45
14270,29172,1,11.85,0.0,758.64
80060,87209,1,4.21,0.0,390.25
87015,24020,1,16.05,0.0,905.34
9015,99740,1,9.38,0.0,733.58
4160,88309,1,19.28,0.0,420.32
21210,81130,1,3.17,0.0,676.44
4424,7428,1,4.83,0.0,44.91
14110,88135,1,23.06,1.0,719.7
2034,13105,1,2.32,0.0,77.73
13030,7190,1,7.1,0.0,83.57
16800,6325,1,7.21,0.0,514.06
9780,29470,1,7.77,0.0,584.75
3809,22070,1,5.05,0.0,340.57
35500,95555,1,33.27,0.0,1184.72
12940,20551,1,11.29,0.0,339.2
13257,1423,1,22.88,0.0,67.64
4208,2435,1,2.85,0.0,13.17
3504,95305,1,8.67,0.0,740.59
12940,60341,1,36.09,1.0,2319.2
13481,87706,1,17.24,0.0,518.68
4156,84130,1,11.36,0.0,395.14
80310,28380,1,6.45,0.0,895.35
80220,28380,1,6.45,0.0,891.52
89041,17280,1,8.88,0.0,508.85
81320,31741,1,14.24,0.0,834.5
17210,28300,1,6.42,0.0,696.37
8598,78255,1,18.06,0.0,1594.87
9405,88545,1,15.7,0.0,571.65
2443,7190,1,6.54,0.0,15.43
36502,88101,1,17.38,0.0,921.59
9015,9180,1,2.89,0.0,3.78
42738,6083,1,6.3,0.0,1481.14
9015,94950,1,15.1,0.0,832.4
14401,13053,1,10.0,0.0,278.99
15015,22743,1,28.21,1.0,665.2
9230,9841,1,4.81,0.0,13.9
4782,87015,1,9.01,0.0,536.34
14050,76961,1,19.78,0.0,1813.17
12327,50900,1,38.94,1.0,2060.26
16304,96835,1,7.11,0.0,953.76
14085,14150,1,6.25,0.0,20.89
12331,37640,1,9.11,0.0,53.1
1212,88220,1,8.34,0.0,443.82
4102,79118,1,5.47,0.0,895.33
4782,15056,1,10.34,0.0,422.9
12233,18540,1,12.88,0.0,167.13
18500,22770,1,43.4,1.0,458.39
7866,11065,1,5.5,0.0,82.83
11075,20735,1,7.97,0.0,332.67
8577,39550,1,29.75,0.0,956.89
12215,4055,1,5.51,0.0,92.16
1026,22010,1,8.32,0.0,359.36
5734,9726,1,3.24,0.0,19.76
14406,28300,1,10.08,0.0,580.34
80610,4080,1,4.9,0.0,336.94
81720,18304,1,13.2,0.0,191.5
87025,5716,1,6.98,0.0,530.31
13347,60348,1,14.31,0.0,2349.99
4007,21031,1,12.89,0.0,356.6
16301,99700,1,24.45,0.0,725.59
31255,15160,1,16.09,0.0,619.74
14840,96015,1,32.25,1.0,1226.09
5126,88705,1,8.8,0.0,597.47
19063,91140,1,19.09,0.0,874.59
2134,27163,1,6.82,0.0,356.37
11450,13487,1,11.07,0.0,186.65
3204,69305,1,11.1,0.0,3312.6
25645,29303,1,7.96,0.0,285.54
80310,3195,1,23.2,1.0,346.6
75650,40480,1,18.94,0.0,1259.78
20270,9840,1,11.23,0.0,354.71
14580,62570,1,20.87,0.0,2102.67
9015,13209,1,5.82,0.0,65.85
31910,35430,1,4.88,0.0,122.33
13405,13285,1,3.94,0.0,76.67
9210,20271,1,6.96,0.0,346.77
13419,89885,1,12.99,0.0,725.67
9230,5574,1,4.06,0.0,28.25
87070,22051,1,26.01,0.0,899.58
51250,13700,1,21.95,0.0,1998.84
37590,63645,1,19.86,0.0,1988.17
30111,9710,1,6.97,0.0,500.21
4160,18800,1,16.8,0.0,286.69
4133,4162,1,2.22,0.0,1.32
6060,13140,1,3.03,0.0,94.91
8577,29945,1,17.13,0.0,865.12
24440,30170,1,3.61,0.0,335.4
9220,20910,1,12.99,0.0,347.19
3573,1528,1,4.21,0.0,12.08
30315,36889,1,2.94,0.0,209.6
2611,12031,1,5.27,0.0,118.97
5849,67140,1,13.76,0.0,2486.44
4571,45900,1,16.69,0.0,1009.67
87015,3363,1,5.3,0.0,552.8
31160,89207,1,7.22,0.0,874.07
6506,38307,1,17.92,1.0,558.77
6429,4843,1,6.89,0.0,38.55
17051,4583,1,5.4,0.0,284.65
15502,70680,1,9.04,0.0,559.47
86060,20735,1,11.64,0.0,808.09
3426,2855,1,5.99,0.0,19.83
9015,4822,1,11.15,0.0,18.9
11075,27175,1,18.3,0.0,289.85
37410,35557,1,4.06,0.0,163.03
5303,40717,1,6.32,0.0,1467.39
17209,12120,1,8.91,0.0,317.15
2028,24220,1,37.81,1.0,365.1
1212,83604,1,16.95,0.0,364.57
3569,6050,1,4.07,0.0,30.33
9416,4321,1,2.26,0.0,22.47
92030,21550,1,16.79,0.0,1102.82
13720,11702,1,16.37,0.0,275.36
13456,2075,1,3.07,0.0,114.82
87050,75870,1,13.8,0.0,532.08
14840,4857,1,7.95,0.0,310.32
13170,4857,1,7.95,0.0,120.43
13483,8572,1,6.43,0.0,153.66
20061,8630,1,4.43,0.0,331.26
4265,8630,1,4.43,0.0,30.11
11430,11065,1,5.1,0.0,6.76
13257,85555,1,23.9,1.0,648.13
2036,88058,1,10.11,0.0,473.27
19830,42702,1,26.16,0.0,1645.4
89460,59775,1,14.75,0.0,2619.55
80230,3174,1,10.36,0.0,343.2
14940,15070,1,8.01,0.0,118.13
78552,4167,1,20.21,0.0,1613.8
13330,3088,1,3.15,0.0,82.91
85801,13045,1,9.43,0.0,691.01
5849,12297,1,7.01,0.0,125.59
1123,88037,1,10.05,0.0,489.99
82400,9195,1,12.94,0.0,344.14
14940,26172,1,13.1,0.0,572.16
31570,4610,1,4.95,0.0,507.39
14940,66812,1,26.82,0.0,2273.7
13328,7251,1,4.01,0.0,99.92
4708,68600,1,16.13,0.0,2509.71
89041,88330,1,8.19,0.0,48.38
7194,39598,1,10.84,0.0,838.69
13450,28905,1,7.7,0.0,552.72
86020,11440,1,12.86,0.0,507.28
13170,28470,1,37.21,1.0,541.13
8599,37550,1,9.85,0.0,142.98
31255,89135,1,10.07,0.0,970.81
37135,18290,1,9.51,0.0,378.21
6162,36460,1,7.74,0.0,455.18
37443,93700,1,14.22,0.0,1056.66
87900,87025,1,6.26,0.0,133.37
2515,15200,1,9.77,0.0,414.32
4378,70775,1,9.19,0.0,889.02
95270,1508,1,4.97,0.0,758.73
3702,38700,1,8.25,0.0,547.18
9171,38190,1,9.41,0.0,436.6
9360,38190,1,9.41,0.0,436.27
78095,75240,1,15.35,0.0,771.57
36200,41502,1,4.9,0.0,1090.08
3471,25805,1,11.48,0.0,375.12
11040,86870,1,13.41,0.0,544.45
3929,3171,1,3.16,0.0,11.89
87702,37545,1,9.73,0.0,690.04
13450,7230,1,19.53,1.0,125.14
87504,88311,1,9.35,0.0,578.37
13160,8460,1,14.43,1.0,134.24
14085,4089,1,13.56,0.0,295.56
86010,95660,1,7.4,0.0,689.67
5588,1307,1,4.6,0.0,9.33
3237,99200,1,21.09,0.0,790.36
9121,12042,1,8.87,0.0,115.6
9560,62380,1,10.4,0.0,2251.63
4160,17650,1,7.03,0.0,426.93
2976,5083,1,1.31,0.0,6.32
2252,89300,1,12.13,0.0,438.77
7112,9837,1,6.84,0.0,39.58
13330,2462,1,6.95,0.0,74.06
88359,25956,1,12.28,0.0,800.57
9560,37555,1,19.05,1.0,170.76
83605,22410,1,45.35,1.0,699.98
14940,54090,1,16.83,0.0,2117.88
36502,57025,1,15.26,0.0,1489.72
38440,13301,1,7.71,0.0,520.14
14802,22031,1,8.04,0.0,530.22
5849,15440,1,7.4,0.0,435.74
3569,6036,1,5.76,0.0,29.19
5303,88509,1,16.8,0.0,596.77
22745,71919,1,14.77,0.0,
3569,65085,1,18.35,0.0,2345.71
5424,65066,1,17.45,0.0,2355.97
61658,54767,1,12.99,0.0,622.69
30882,28030,1,19.0,0.0,347.41
14910,13636,1,15.49,0.0,134.22
11704,3156,1,3.05,0.0,50.39
22775,22783,1,4.45,0.0,6.94
9015,23092,1,13.17,0.0,316.72
31573,72275,1,15.86,0.0,625.18
22240,84031,1,8.53,0.0,743.75
1026,24465,1,12.84,0.0,374.26
9780,40150,1,13.96,0.0,1460.47
42738,72210,1,14.28,0.0,1100.72
11431,32600,1,34.09,0.0,496.51
4087,11015,1,6.47,0.0,51.64
2134,4121,1,4.95,1.0,12.16
12940,3938,1,6.36,0.0,53.67
91510,35460,1,15.3,0.0,1309.34
5138,17012,1,9.33,0.0,270.22
85863,85606,1,8.44,0.0,162.12
9015,76804,1,16.24,0.0,2481.11
14940,95540,1,15.81,0.0,961.17
31030,75930,1,12.6,0.0,707.98
13257,41760,1,15.13,0.0,1422.47
89120,2934,1,8.95,0.0,452.34
21921,35701,1,24.96,0.0,387.73
23050,11703,1,9.42,0.0,320.08
38440,40270,1,14.65,0.0,1214.81
83411,88354,1,7.26,0.0,199.12
4270,4738,1,4.4,0.0,10.04
14090,9112,1,13.02,0.0,307.08
3426,78643,1,18.04,0.0,1361.83
13843,9910,1,6.31,0.0,148.79
14840,4904,1,5.99,0.0,299.13
14840,25645,1,6.58,0.0,534.82
14802,1151,1,13.81,0.0,250.45
13070,2611,1,3.42,0.0,77.9
11075,6420,1,2.94,0.0,75.16
88085,6435,1,8.87,0.0,484.41
14403,78680,1,23.96,0.0,784.94
5849,18213,1,4.45,0.0,129.49
70235,40015,1,17.17,0.0,1060.68
14840,19865,1,14.21,0.0,309.38
17209,30510,1,12.15,0.0,538.87
28630,19061,1,10.13,0.0,913.19
14850,89801,1,9.22,0.0,786.49
17900,96845,1,41.43,1.0,920.58
87045,22631,1,9.24,0.0,875.37
14020,84600,1,46.73,1.0,651.45
3426,94955,1,11.06,0.0,838.75
14940,2836,1,9.38,0.0,290.35
11704,4066,1,2.12,0.0,49.17
25645,68455,1,17.06,0.0,2195.39
11045,18054,1,12.48,0.0,133.28
5849,48609,1,11.95,0.0,1823.02
8180,13087,1,13.14,0.0,95.68
70235,20260,1,4.21,0.0,929.91
50751,74063,1,11.15,0.0,1826.23
4782,8060,1,4.04,0.0,33.11
31255,83701,1,9.87,0.0,846.41
3334,44053,1,20.32,0.0,1493.87
90230,11060,1,6.89,0.0,827.1
18130,20745,1,5.12,0.0,397.3
14092,97670,1,7.73,0.0,1174.5
3423,12233,1,3.27,0.0,74.88
12230,9910,1,4.12,0.0,91.71
1026,28895,1,126.13,1.0,495.15
4850,21745,1,14.24,0.0,347.75
89224,20720,1,9.7,0.0,671.31
88350,97070,1,17.97,0.0,558.7
14840,85810,1,20.83,0.0,667.59
9726,3114,1,1.78,0.0,14.2
3017,14780,1,14.0,0.0,388.14
6162,22753,1,11.99,0.0,361.29
19804,4313,1,9.13,0.0,403.08
13520,1008,1,4.07,0.0,170.7
7135,9913,1,4.4,0.0,30.36
3542,49400,1,22.16,0.0,1686.77
24451,83602,1,9.73,0.0,724.19
88090,24716,1,31.88,1.0,775.43
15502,95745,1,9.55,0.0,1038.93
8250,22431,1,8.93,0.0,334.22
4850,22020,1,5.26,0.0,368.05
3426,21865,1,13.0,0.0,322.89
1212,2460,1,19.6,1.0,5.29
38442,21550,1,21.98,0.0,688.39
11704,87043,1,10.94,0.0,555.72
9015,24220,1,11.1,0.0,358.9
4160,15775,1,21.46,1.0,582.42
13484,9320,1,3.13,0.0,158.52
37135,48680,1,19.49,0.0,1591.95
13419,17050,1,4.94,0.0,155.85
4102,88065,1,15.32,0.0,492.16
9230,21341,1,19.2,0.0,334.87
71070,55155,1,17.28,0.0,1504.44
88359,95630,1,5.09,0.0,331.62
14840,16901,1,8.14,0.0,330.27
14940,83401,1,10.98,0.0,398.48
3514,3938,1,1.51,0.0,6.99
88135,79490,1,4.98,0.0,1100.12
11045,3313,1,7.87,0.0,52.98
12327,38702,1,11.61,0.0,529.02
23954,1503,1,10.15,0.0,222.85
4424,1306,1,6.85,0.0,14.88
90010,6851,1,10.86,0.0,825.12
13170,24930,1,14.73,0.0,448.03
9780,13272,1,7.31,0.0,97.25
37580,93800,1,15.08,0.0,915.38
31030,2410,1,5.13,0.0,485.08
13321,13275,1,14.55,0.0,39.08
35700,38701,1,3.04,0.0,258.75
45820,86081,1,14.27,0.0,1433.9
71200,4159,1,10.75,0.0,881.11
88210,31010,1,7.26,0.0,934.33
15025,97200,1,13.63,0.0,1078.39
9015,26413,1,25.82,0.0,314.84
19042,1453,1,3.06,0.0,506.37
13232,19840,1,3.35,0.0,405.43
88730,45820,1,15.65,0.0,1653.39
80430,88302,1,15.04,0.0,176.76
81020,22061,1,19.21,0.0,678.21
2537,38408,1,14.14,0.0,534.13
4160,62160,1,21.68,0.0,2320.36
9220,4064,1,4.93,0.0,11.47
88359,11050,1,11.46,0.0,442.13
13457,50721,1,8.0,0.0,2108.97
88359,77993,1,23.81,0.0,2422.66
83070,79040,1,17.31,0.0,792.3
3187,4119,1,2.04,0.0,6.93
12924,29313,1,5.07,0.0,599.36
7112,90160,1,16.11,0.0,867.86
22240,21020,1,4.28,0.0,14.32
9020,4930,1,4.77,0.0,23.09
13087,59086,1,17.3,0.0,2276.49
89041,20240,1,8.83,0.0,744.32
2066,6414,1,3.61,0.0,27.22
13483,5596,1,6.07,0.0,134.17
3702,59575,1,42.51,1.0,2319.7
2028,32145,1,12.82,0.0,482.54
86060,17501,1,9.47,0.0,174.81
14709,65040,1,21.46,0.0,2093.77
3655,66810,1,9.64,0.0,2481.7
12308,12215,1,5.48,0.0,16.12
65072,88590,1,13.77,0.0,2894.46
81460,24421,1,13.15,0.0,705.67
22793,20241,1,9.99,0.0,24.07
4403,11750,1,7.2,0.0,77.74
29156,37655,1,7.65,0.0,661.69
82810,20561,1,13.35,0.0,663.45
2443,7251,1,2.84,0.0,25.35
31230,93900,1,5.06,0.0,1301.03
13908,94760,1,37.06,1.0,631.93
11701,71926,1,24.34,1.0,923.45
4782,56330,1,12.21,0.0,1722.22
88359,30730,1,13.76,0.0,950.28
14850,89012,1,16.9,0.0,625.43
13232,15685,1,9.96,0.0,516.54
9350,3814,1,14.66,1.0,21.71
8577,22211,1,17.84,0.0,331.68
89160,13083,1,7.08,0.0,553.14
14940,9139,1,16.07,0.0,320.62
14580,57602,1,17.56,0.0,1715.91
14070,41830,1,18.37,0.0,1339.51
24451,22451,1,1.91,0.0,28.28
86300,95555,1,9.19,0.0,731.35
91920,92410,1,15.72,0.0,24.95
37175,7020,1,6.18,0.0,290.56
22240,7600,1,6.96,0.0,351.41
13405,3820,1,7.89,0.0,147.57
15025,22071,1,11.3,0.0,683.2
16800,6414,1,8.11,0.0,508.28
37175,75795,1,36.35,1.0,420.71
5537,4043,1,9.24,1.0,9.65
14870,27961,1,11.3,0.0,687.05
22240,22765,1,8.58,0.0,17.34
86600,96212,1,6.2,0.0,974.85
15025,39740,1,16.96,0.0,712.29
3470,9080,1,8.11,0.0,8.18
30111,3817,1,11.92,0.0,476.85
3426,84430,1,11.39,0.0,452.1
25645,70658,1,8.19,0.0,899.75
7094,3728,1,8.53,0.0,6.17
13720,7793,1,6.22,0.0,203.93
8583,3480,1,9.89,0.0,20.06
3306,62021,1,15.52,0.0,2305.58
31710,39540,1,9.04,0.0,543.48
38442,14875,1,8.36,0.0,290.25
23550,23520,1,5.49,0.0,2.94
15025,53530,1,9.8,0.0,2113.66
13405,27123,1,12.87,0.0,394.49
14580,29163,1,16.49,0.0,790.79
14110,12052,1,12.92,0.0,302.74
17510,85570,1,11.48,0.0,492.27
1511,15350,1,7.35,0.0,515.19
3031,4195,1,4.08,0.0,13.96
18130,13035,1,9.97,0.0,69.19
8577,14440,1,18.71,0.0,347.44
4248,3570,1,4.71,0.0,12.42
13076,80320,1,7.13,0.0,366.1
87050,37280,1,14.41,0.0,745.52
31573,9960,1,9.24,0.0,508.95
15070,38840,1,30.93,0.0,377.9
3306,2244,1,3.81,0.0,6.91
12327,89190,1,15.13,0.0,586.63
4850,45065,1,20.14,0.0,1160.26
18680,5089,1,2.98,0.0,235.8
13232,45435,1,13.27,0.0,1324.2
93542,69058,1,25.15,0.0,3106.19
15076,37430,1,12.45,0.0,456.94
20756,98870,1,17.92,0.0,1246.72
32604,37137,1,6.97,0.0,244.04
9190,4705,1,2.83,0.0,17.02
60710,21310,1,8.48,0.0,2184.19
1031,12236,1,4.02,0.0,81.8
2252,83260,1,7.98,0.0,325.77
3275,5172,1,17.77,1.0,23.55
3006,93510,1,13.81,0.0,816.03
1044,6765,1,3.05,0.0,15.8
89560,35700,1,11.26,0.0,1095.74
88501,89500,1,6.34,0.0,133.75
8290,22420,1,10.08,0.0,337.79
13030,60530,1,26.1,0.0,2316.44
23092,69020,1,26.01,0.0,2822.78
3204,42710,1,17.0,0.0,1476.79
90230,58900,1,19.72,0.0,2890.43
14940,4327,1,7.34,0.0,309.31
4571,90020,1,13.25,0.0,844.15
4850,8390,1,12.5,1.0,25.67
20270,20010,1,1.93,0.0,4.31
35160,47960,1,22.92,0.0,864.33
37564,13251,1,16.32,0.0,106.35
17900,18201,1,11.97,0.0,428.32
13101,12052,1,19.11,0.0,148.39
17209,1231,1,9.48,0.0,238.6
76804,28908,1,23.06,0.0,2810.19
78552,75904,1,11.83,0.0,825.42
14070,78255,1,9.32,0.0,1334.14
16301,15850,1,6.13,0.0,83.72
13930,17011,1,7.19,0.0,242.9
4809,39690,1,16.34,0.0,809.75
14940,23953,1,21.08,0.0,463.93
81930,18900,1,7.78,0.0,298.42
2016,53210,1,84.17,1.0,2129.63
3880,13290,1,4.17,0.0,67.49
29161,56506,1,15.68,0.0,1357.42
83324,3425,1,5.02,0.0,339.23
13170,23587,1,10.1,0.0,373.17
13843,29090,1,6.39,0.0,729.92
3363,27916,1,12.25,0.0,504.75
4007,24220,1,7.17,0.0,370.08
4782,66615,1,7.78,0.0,2485.75
14050,89801,1,30.89,1.0,818.43
14940,7417,1,19.41,1.0,314.52
13232,4854,1,13.03,0.0,59.96
14150,66085,1,37.33,1.0,2200.84
8550,8940,1,4.19,0.0,31.19
12940,7130,1,4.13,0.0,36.59
6283,5359,1,4.87,0.0,6.65
13232,14050,1,6.14,0.0,251.65
15025,86975,1,15.07,0.0,383.0
16200,6840,1,10.28,0.0,443.38
80310,57043,1,23.68,0.0,2269.62
12952,4661,1,3.92,0.0,65.4
13232,6263,1,3.89,0.0,31.55
13920,2247,1,5.73,0.0,88.26
5849,46430,1,27.93,1.0,1128.41
3334,3121,1,3.18,0.0,2.96
1319,8121,1,7.3,0.0,26.74
85851,99060,1,16.43,0.0,374.72
14403,25975,1,26.47,1.0,503.89
13033,91160,1,37.83,1.0,883.34
14070,13375,1,36.56,1.0,193.38
3564,41610,1,26.15,1.0,1456.59
13930,11025,1,6.14,0.0,156.24
13920,4159,1,7.13,0.0,102.38
3006,42802,1,23.36,0.0,1489.35
70740,11010,1,11.48,0.0,922.51
3210,41100,1,12.14,0.0,1457.0
80620,4058,1,14.06,0.0,336.71
14840,11440,1,8.66,0.0,355.7
4119,29175,1,22.17,0.0,767.63
8050,76913,1,13.26,0.0,2155.65
13457,11030,1,3.9,0.0,174.76
4461,89237,1,15.79,0.0,365.7
13321,99020,1,13.19,0.0,761.03
90240,22061,1,8.98,0.0,1115.21
13327,3220,1,4.09,0.0,93.01
31255,77555,1,14.23,0.0,1143.54
3431,13505,1,9.64,0.0,167.4
2066,9560,1,2.43,0.0,14.73
93700,18211,1,18.87,0.0,743.11
13250,75690,1,14.45,0.0,614.06
13405,13905,1,2.23,0.0,88.55
14802,48480,1,10.47,0.0,1561.88
22240,74503,1,14.52,0.0,944.91
89225,98460,1,14.13,0.0,453.99
4782,78050,1,20.08,0.0,1330.83
6715,9601,1,6.29,0.0,33.03
13843,85890,1,9.94,0.0,802.19
89251,14600,1,25.42,1.0,667.78
7133,5586,1,8.34,0.0,26.7
12233,52030,1,23.22,0.0,2058.52
88301,83010,1,6.22,0.0,161.06
3655,30220,1,4.87,0.0,480.32
8140,78300,1,6.85,0.0,1529.39
8250,29090,1,7.88,0.0,733.75
4367,30330,1,7.08,0.0,499.13
86010,33840,1,29.97,1.0,832.45
21545,83601,1,14.0,0.0,691.48
4403,93037,1,16.15,0.0,812.56
13076,14177,1,5.21,0.0,218.68
14092,12220,1,6.06,0.0,297.21
9015,71200,1,26.31,1.0,886.62
11701,12052,1,5.73,0.0,141.01
3504,4105,1,7.84,0.0,10.98
22240,7114,1,45.68,1.0,346.36
5849,79036,1,16.98,0.0,880.16
86706,80220,1,14.18,0.0,314.05
5101,68040,1,36.13,0.0,2496.99
4378,5016,1,1.73,0.0,12.51
13324,47810,1,18.5,0.0,1254.99
12952,78435,1,18.12,0.0,1506.55
13880,89270,1,7.95,0.0,557.43
2066,66083,1,42.54,1.0,2463.57
11701,23832,1,9.11,0.0,299.54
13908,4705,1,8.16,0.0,101.22
13920,4062,1,3.83,0.0,101.05
90520,31270,1,11.12,0.0,1342.92
90230,11712,1,23.59,1.0,809.16
9015,64079,1,10.11,0.0,2101.45
80330,79060,1,7.96,0.0,772.75
12940,83420,1,9.27,0.0,358.38
28605,76870,1,37.96,0.0,2582.22
3701,38500,1,10.11,0.0,540.59
52010,8543,1,11.14,0.0,2110.18
12230,24360,1,14.4,0.0,295.62
9572,73370,1,11.1,0.0,895.82
4160,13278,1,6.15,0.0,80.87
36408,31730,1,3.83,0.0,92.18
3006,35057,1,12.66,0.0,711.86
14580,26084,1,27.01,0.0,513.37
13478,3287,1,3.06,0.0,123.74
12327,74355,1,20.65,0.0,806.91
9230,5525,1,1.99,0.0,22.96
86706,39401,1,10.38,0.0,1084.64
88115,88063,1,5.07,0.0,20.88
88115,88305,1,11.12,1.0,72.35
85863,7432,1,7.12,0.0,862.58
15070,12830,1,37.73,0.0,534.47
81350,88106,1,8.29,0.0,243.53
4102,40285,1,10.64,0.0,1458.07
1209,13175,1,9.56,1.0,101.06
60741,87970,1,20.16,0.0,2620.24
13375,62430,1,71.24,1.0,2018.68
7600,12960,1,13.42,0.0,26.62
3569,46430,1,33.09,1.0,1107.07
6465,46470,1,34.0,1.0,1173.99
8011,12211,1,7.45,0.0,67.45
2066,13418,1,5.03,0.0,136.31
3017,9550,1,14.18,0.0,10.82
13456,30120,1,7.31,0.0,475.65
3426,35670,1,8.01,0.0,451.85
3971,13010,1,2.01,0.0,97.3
88715,58780,1,16.88,0.0,2631.79
4403,4230,1,4.13,0.0,10.09
71070,27145,1,16.09,0.0,856.61
13250,15801,1,8.14,0.0,303.03
17209,23815,1,11.05,0.0,493.5
6429,13076,1,9.85,0.0,68.34
3673,5042,1,10.24,0.0,19.35
4782,44895,1,8.25,0.0,1419.39
8290,97032,1,11.47,0.0,1004.97
2614,3960,1,2.77,0.0,22.54
25070,30664,1,9.34,0.0,318.17
9628,66070,1,26.56,0.0,2478.19
31030,13160,1,9.9,0.0,447.99
4782,75130,1,22.11,0.0,847.73
13232,4634,1,6.13,0.0,48.45
13360,4048,1,6.9,0.0,118.43
89041,4048,1,6.9,0.0,435.25
3029,27600,1,20.53,0.0,330.61
13170,29193,1,45.16,1.0,797.31
14940,27313,1,9.18,0.0,485.15
14808,45700,1,24.18,0.0,1107.46
14840,58036,1,24.13,0.0,2141.39
81530,65054,1,21.28,0.0,2604.21
89225,86690,1,17.97,0.0,496.36
11701,7082,1,8.34,0.0,64.91
85802,85040,1,9.79,0.0,204.12
14840,81650,1,21.94,0.0,470.46
14940,65058,1,17.12,0.0,2191.2
99500,9080,1,6.33,0.0,810.68
17320,3041,1,6.97,0.0,226.04
6341,25805,1,17.48,0.0,403.54
6871,9760,1,6.2,0.0,32.13
3971,80050,1,5.9,0.0,344.97
7140,83760,1,20.21,0.0,365.77
9010,38401,1,7.74,0.0,560.79
3273,13206,1,4.1,0.0,52.2
14940,6447,1,6.29,0.0,281.96
2134,18608,1,7.07,0.0,204.72
2443,88331,1,21.64,1.0,436.97
89041,4696,1,44.39,1.0,434.59
88215,88504,1,11.0,0.0,196.03
31710,2990,1,11.02,0.0,492.43
3809,29057,1,19.15,0.0,729.81
30190,13471,1,10.06,0.0,469.45
4160,53280,1,15.29,0.0,2140.29
89023,22461,1,12.62,0.0,738.79
11701,7178,1,7.9,0.0,67.67
88301,13403,1,8.17,0.0,476.14
1026,13323,1,2.23,0.0,74.54
18110,22050,1,28.03,0.0,440.76
8030,42803,1,18.21,0.0,1473.07
3470,13140,1,7.85,0.0,109.66
13232,13453,1,10.87,0.0,84.0
87050,7178,1,6.09,0.0,563.23
9628,62265,1,18.07,0.0,2264.13
6060,3261,1,3.59,0.0,23.75
87025,89251,1,13.84,0.0,448.89
85802,88305,1,12.98,0.0,524.76
17606,18207,1,3.94,0.0,313.01
14092,24130,1,23.51,0.0,517.78
2310,13483,1,4.43,0.0,133.33
3542,78076,1,17.83,0.0,1327.62
88135,26190,1,8.4,0.0,768.79
16301,13172,1,10.75,0.0,325.19
89560,23895,1,12.24,0.0,887.44
28615,58340,1,11.76,0.0,1865.04
12940,21670,1,5.9,0.0,326.04
13835,25635,1,8.74,0.0,410.8
3204,87140,1,9.94,0.0,558.89
4361,31560,1,27.01,1.0,506.03
2537,4084,1,7.63,0.0,13.77
15041,40353,1,20.82,0.0,1454.11
4438,28893,1,7.14,0.0,499.89
91520,76913,1,12.0,0.0,2404.14
11900,6711,1,6.15,0.0,142.51
37175,16204,1,9.12,0.0,471.26
14940,22251,1,11.39,0.0,595.3
93542,88819,1,3.98,0.0,198.18
14840,11704,1,5.63,0.0,346.34
3333,18120,1,11.95,0.0,63.21
3872,83055,1,30.74,0.0,347.62
2134,83090,1,5.06,0.0,351.41
83005,56760,1,5.78,0.0,2358.7
30111,70390,1,14.63,0.0,620.4
19802,4370,1,4.44,0.0,400.05
7135,13564,1,8.76,0.0,212.54
95780,38401,1,21.32,0.0,1242.74
4613,7050,1,4.18,0.0,20.98
4776,64023,1,28.96,1.0,2105.47
11704,26011,1,8.28,0.0,341.84
14092,38288,1,11.96,0.0,324.83
3655,60711,1,12.84,0.0,2353.57
5138,3203,1,10.9,1.0,20.38
93542,58030,1,21.56,0.0,3029.93
16301,28990,1,7.45,0.0,795.99
87015,1006,1,11.21,0.0,542.9
3426,37520,1,13.0,0.0,182.04
37580,7160,1,8.86,0.0,109.81
13456,13211,1,3.65,0.0,66.9
14940,83705,1,11.14,0.0,427.24
30111,66670,1,7.82,0.0,2123.82
87050,98803,1,11.96,0.0,589.01
5849,18120,1,9.89,0.0,45.98
13322,11030,1,4.29,0.0,132.63
88075,8490,1,18.96,0.0,496.14
14840,13058,1,35.34,1.0,206.85
2274,50970,1,10.18,0.0,2115.83
65072,3573,1,18.39,0.0,2354.14
6429,45400,1,17.45,0.0,1398.43
15014,11250,1,6.48,0.0,475.6
14021,4336,1,8.08,0.0,297.12
13232,13874,1,7.05,0.0,138.1
19042,5138,1,10.0,0.0,498.47
36500,82210,1,8.02,0.0,801.22
83605,40420,1,20.17,0.0,1812.17
14050,11680,1,9.18,0.0,378.36
3562,5184,1,1.45,0.0,28.09
4160,25250,1,8.03,0.0,357.25
13419,13212,1,12.02,0.0,84.49
3426,29705,1,6.73,0.0,758.02
89207,83412,1,8.11,0.0,110.69
81070,7190,1,4.3,0.0,362.93
9780,65700,1,18.26,0.0,2175.14
12020,36892,1,11.33,0.0,379.99
